24843,23,1,1,2147483647,1,1,false
24854,23,1,1,2147483647,1,1,false
24864,23,1,1,2147483647,1,1,false
24872,23,1,1,2147483647,1,1,false
24882,23,1,1,2147483647,1,1,false
24890,23,1,1,2147483647,1,1,false
24900,23,1,1,2147483647,1,1,false
24908,23,1,1,2147483647,1,1,false
24968,23,1,1,2147483647,1,1,false
24992,23,1,1,2147483647,1,1,false
25003,23,1,1,2147483647,1,1,false
25011,23,1,1,2147483647,1,1,false
25019,23,1,1,2147483647,1,1,false
25027,23,1,1,2147483647,1,1,false
