24953,auth_user_groups_group_id_97559544,2200,0,0,10,403,24953,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
24954,auth_user_user_permissions_user_id_permission_id_14a6b632_uniq,2200,0,0,10,403,24954,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
24910,auth_user_user_permissions,2200,24912,0,10,2,24910,0,0,0,0,0,true,false,p,r,3,0,false,true,false,false,false,true,d,false,0,656,1,,,
24966,auth_user_user_permissions_user_id_a95ead1b,2200,0,0,10,403,24966,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
24967,auth_user_user_permissions_permission_id_1fbb5f2c,2200,0,0,10,403,24967,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
24968,django_admin_log_id_seq,2200,24969,0,10,0,24968,0,1,1,0,0,false,false,p,S,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
24992,api_document_id_seq,2200,24993,0,10,0,24992,0,1,1,0,0,false,false,p,S,3,0,false,false,false,false,false,true,n,false,0,0,0,,,
24975,pg_toast_24970,99,24976,0,10,2,24975,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,657,1,,,
24977,pg_toast_24970_index,99,0,0,10,403,24977,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
24978,django_admin_log_pkey,2200,0,0,10,403,24978,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
24970,django_admin_log,2200,24972,0,10,2,24970,0,0,0,0,24975,true,false,p,r,8,1,false,true,false,false,false,true,d,false,0,657,1,,,
24990,django_admin_log_content_type_id_c4bce8eb,2200,0,0,10,403,24990,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
24991,django_admin_log_user_id_c564eba6,2200,0,0,10,403,24991,0,1,0,0,0,false,false,p,i,1,0,false,false,false,false,false,true,n,false,0,0,0,,,
4159,pg_toast_2600,99,12054,0,10,2,4159,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,480,1,,,
4160,pg_toast_2600_index,99,0,0,10,403,4160,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
2830,pg_toast_2604,99,12055,0,10,2,2830,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,480,1,,,
2831,pg_toast_2604_index,99,0,0,10,403,2831,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
4161,pg_toast_3456,99,12056,0,10,2,4161,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,480,1,,,
4162,pg_toast_3456_index,99,0,0,10,403,4162,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
2832,pg_toast_2606,99,12057,0,10,2,2832,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,480,1,,,
2833,pg_toast_2606_index,99,0,0,10,403,2833,0,1,0,0,0,false,false,p,i,2,0,false,false,false,false,false,true,n,false,0,0,0,,,
4143,pg_toast_826,99,12058,0,10,2,4143,0,0,0,0,0,true,false,p,t,3,0,false,false,false,false,false,true,n,false,0,480,1,,,
