13318,postgres,0,0,0,0,0
16393,calasanz,0,0,0,0,0
1,template1,0,0,0,0,0
13317,template0,0,0,0,0,0
16638,graticule,0,0,0,0,0
24842,calasanzPFE,0,0,0,0,0
