1247,13,false,0,4,-0.18472907,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.8004925847053528,0.007389162667095661,0.007389162667095661,0.004926108289510012,0.004926108289510012,0.004926108289510012}",,{0.45898714661598206},,,"{0,600,701,18,21,26}","{16,17,19,20,22,23,24,25,27,28,29,30,114,142,601,602,603,604,628,650,700,718,774,790,829,869,1033,1042,1043,1082,1083,1114,1184,1186,1266,1560,1562,1700,1790,2202,2203,2204,2205,2206,2249,2275,2950,2970,3220,3614,3615,3642,3734,3769,3802,3904,3906,3908,3910,3912,3926,4072,4089,4096,13032,13035,13037,13042,13044}",,,
1247,14,false,0,4,-0.18472907,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,{0.8177340030670166},,{0.20253437757492065},,,{0},"{143,199,629,651,719,775,791,1000,1001,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1027,1028,1034,1040,1041,1115,1182,1183,1185,1187,1231,1263,1270,1561,1563,2201,2207,2208,2209,2210,2211,2287,2949,2951,3221,3643,3644,3645,3735,3770,3807,3905,3907,3909,3911,3913,3927,4073,4090,4097,13031,13034,13036,13041,13043}",,,
1247,15,false,0,4,-0.21428572,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.5837438702583313,0.1822660118341446,0.014778325334191322,0.012315270490944386,0.004926108289510012}",,{0.5567911863327026},,,"{record_in,array_in,range_in,domain_in,textin}","{namein,int2in,int2vectorin,int4in,regprocin,tidin,xidin,cidin,oidvectorin,pg_ddl_command_in,unknownin,point_in,lseg_in,path_in,box_in,pg_node_tree_in,float4in,float8in,table_am_handler_in,json_in,index_am_handler_in,poly_in,macaddr_in,int8in,cash_in,inet_in,aclitemin,bpcharin,varcharin,date_in,time_in,timestamptz_in,interval_in,boolin,byteain,charin,cidr_in,timestamp_in,timetz_in,circle_in,line_in,bit_in,varbit_in,numeric_in,oidin,regprocedurein,regoperin,regoperatorin,regclassin,regtypein,cstring_in,any_in,anyarray_in,void_in,trigger_in,language_handler_in,internal_in,opaque_in,anyelement_in,anynonarray_in,xml_in,txid_snapshot_in,uuid_in,fdw_handler_in,pg_lsn_in,tsm_handler_in,pg_ndistinct_in,pg_dependencies_in,anyenum_in,event_trigger_in,tsvectorin,tsqueryin,gtsvectorin,regconfigin,regdictionaryin,jsonb_in,anyrange_in,jsonpath_in,regnamespacein,regrolein,macaddr8_in,pg_mcv_list_in}",,,
1247,16,false,0,4,-0.21182266,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.5837438702583313,0.1822660118341446,0.014778325334191322,0.007389162667095661,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012}",,{0.5362723469734192},,,"{record_out,array_out,range_out,varcharout,nameout,int4out,textout,timestamptz_out}","{byteaout,charout,int2out,int2vectorout,regprocout,tidout,xidout,cidout,oidvectorout,pg_ddl_command_out,unknownout,point_out,lseg_out,path_out,box_out,pg_node_tree_out,float4out,float8out,table_am_handler_out,json_out,index_am_handler_out,poly_out,macaddr_out,int8out,cash_out,inet_out,aclitemout,bpcharout,date_out,time_out,interval_out,boolout,timestamp_out,timetz_out,cidr_out,circle_out,line_out,bit_out,varbit_out,numeric_out,oidout,regprocedureout,regoperout,regoperatorout,regclassout,regtypeout,cstring_out,any_out,anyarray_out,void_out,trigger_out,language_handler_out,internal_out,opaque_out,anyelement_out,anynonarray_out,xml_out,txid_snapshot_out,uuid_out,fdw_handler_out,pg_lsn_out,tsm_handler_out,pg_ndistinct_out,pg_dependencies_out,anyenum_out,event_trigger_out,tsvectorout,tsqueryout,gtsvectorout,regconfigout,regdictionaryout,jsonb_out,anyrange_out,jsonpath_out,regnamespaceout,regroleout,macaddr8_out,pg_mcv_list_out}",,,
1247,17,false,0,4,-0.1773399,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.5837438702583313,0.1822660118341446,0.03940886631608009,0.014778325334191322,0.012315270490944386,0.004926108289510012}",,{0.15139591693878174},,,"{record_recv,array_recv,-,range_recv,domain_recv,textrecv}","{pg_ddl_command_recv,pg_node_tree_recv,json_recv,int2recv,int4recv,int8recv,int2vectorrecv,bytearecv,unknownrecv,oidrecv,oidvectorrecv,namerecv,float4recv,float8recv,point_recv,bpcharrecv,varcharrecv,charrecv,boolrecv,tidrecv,xidrecv,cidrecv,regprocrecv,regprocedurerecv,regoperrecv,regoperatorrecv,regclassrecv,regtyperecv,bit_recv,varbit_recv,numeric_recv,date_recv,time_recv,timetz_recv,timestamp_recv,timestamptz_recv,interval_recv,lseg_recv,path_recv,box_recv,poly_recv,line_recv,circle_recv,cash_recv,macaddr_recv,inet_recv,cidr_recv,cstring_recv,anyarray_recv,xml_recv,txid_snapshot_recv,uuid_recv,void_recv,pg_lsn_recv,pg_ndistinct_recv,pg_dependencies_recv,macaddr8_recv,tsvectorrecv,tsqueryrecv,regconfigrecv,regdictionaryrecv,jsonb_recv,jsonpath_recv,regnamespacerecv,regrolerecv,pg_mcv_list_recv}",,,
1247,18,false,0,4,-0.17487685,1,2,3,0,0,607,609,609,0,0,0,0,0,0,0,"{0.5837438702583313,0.1822660118341446,0.03940886631608009,0.014778325334191322,0.007389162667095661,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012}",,{0.14315856993198395},,,"{record_send,array_send,-,range_send,varcharsend,int4send,textsend,namesend,timestamptz_send}","{pg_ddl_command_send,pg_node_tree_send,json_send,int2send,int8send,int2vectorsend,byteasend,unknownsend,oidsend,oidvectorsend,float4send,float8send,point_send,bpcharsend,charsend,boolsend,tidsend,xidsend,cidsend,regprocsend,regproceduresend,regopersend,regoperatorsend,regclasssend,regtypesend,bit_send,varbit_send,numeric_send,date_send,time_send,timetz_send,timestamp_send,interval_send,lseg_send,path_send,box_send,poly_send,line_send,circle_send,cash_send,macaddr_send,inet_send,cidr_send,cstring_send,anyarray_send,xml_send,txid_snapshot_send,uuid_send,void_send,pg_lsn_send,pg_ndistinct_send,pg_dependencies_send,macaddr8_send,tsvectorsend,tsquerysend,regconfigsend,regdictionarysend,jsonb_send,jsonpath_send,regnamespacesend,regrolesend,pg_mcv_list_send}",,,
1247,19,false,0,4,11,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.9507389068603516,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012}",{0.8193982839584351},,,,"{-,varbittypmodin,intervaltypmodin,timestamptypmodin,timestamptztypmodin,timetypmodin,timetztypmodin,bpchartypmodin,varchartypmodin,numerictypmodin,bittypmodin}",,,,
1255,12,false,0,1,2,1,3,0,0,0,91,58,0,0,0,0,0,0,0,0,"{0.8972973227500916,0.10270269960165024}",{0.6569133996963501},,,,"{f,t}",,,,
1247,20,false,0,4,11,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.9507389068603516,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012,0.004926108289510012}",{0.8194248080253601},,,,"{-,intervaltypmodout,timestamptypmodout,timestamptztypmodout,timetypmodout,timetztypmodout,bpchartypmodout,varchartypmodout,numerictypmodout,bittypmodout,varbittypmodout}",,,,
1247,21,false,0,4,4,1,3,0,0,0,607,609,0,0,0,0,0,0,0,0,"{0.8004925847053528,0.1822660118341446,0.014778325334191322}",{0.47432950139045715},,,,"{-,array_typanalyze,range_typanalyze}",,,,
